Participant.Name,TOI.Name,AOI.Name,Visit.Interval
101,TOI_04,AOI_31,0
101,TOI_04,AOI_85,0
101,TOI_04,AOI_74,0
101,TOI_04,AOI_86,0
101,TOI_04,AOI_26,0
101,TOI_04,AOI_21,0
101,TOI_04,AOI_94,0
101,TOI_04,AOI_89,0
101,TOI_04,AOI_39,0
101,TOI_04,AOI_95,0
101,TOI_04,AOI_91,0
101,TOI_04,AOI_83,0
101,TOI_04,AOI_24,0
101,TOI_04,AOI_05,0
101,TOI_04,AOI_83,0
101,TOI_04,AOI_12,0
101,TOI_04,AOI_76,0
101,TOI_04,AOI_65,0
101,TOI_04,AOI_28,0
101,TOI_04,AOI_75,0
101,TOI_04,AOI_11,0
101,TOI_04,AOI_24,0
101,TOI_04,AOI_31,0
101,TOI_04,AOI_62,0
101,TOI_04,AOI_31,0
101,TOI_04,AOI_38,0
101,TOI_04,AOI_13,0
101,TOI_04,AOI_93,0
101,TOI_04,AOI_79,0
101,TOI_04,AOI_58,0
101,TOI_04,AOI_16,0
101,TOI_04,AOI_29,0
101,TOI_05,AOI_53,0
101,TOI_05,AOI_34,0
101,TOI_05,AOI_50,0
101,TOI_05,AOI_50,0
101,TOI_05,AOI_87,0
101,TOI_05,AOI_07,0
101,TOI_05,AOI_77,0
101,TOI_05,AOI_83,0
101,TOI_05,AOI_88,0
101,TOI_05,AOI_02,0
101,TOI_05,AOI_35,0
101,TOI_05,AOI_24,0
101,TOI_05,AOI_02,0
101,TOI_05,AOI_05,0
101,TOI_05,AOI_61,0
101,TOI_05,AOI_23,0
101,TOI_05,AOI_71,0
101,TOI_05,AOI_84,0
101,TOI_05,AOI_83,0
101,TOI_05,AOI_64,0
101,TOI_05,AOI_19,0
101,TOI_05,AOI_39,0
101,TOI_05,AOI_38,0
101,TOI_05,AOI_06,0
101,TOI_05,AOI_08,0
101,TOI_05,AOI_57,0
101,TOI_05,AOI_50,0
101,TOI_05,AOI_75,0
101,TOI_05,AOI_63,0
101,TOI_05,AOI_100,0
101,TOI_05,AOI_61,0
101,TOI_05,AOI_31,0
101,TOI_05,AOI_36,0
101,TOI_05,AOI_95,0
101,TOI_05,AOI_05,0
101,TOI_05,AOI_63,0
101,TOI_05,AOI_61,0
101,TOI_05,AOI_21,0
101,TOI_05,AOI_63,0
101,TOI_05,AOI_01,0
101,TOI_05,AOI_78,0
101,TOI_05,AOI_68,0
101,TOI_05,AOI_06,0
101,TOI_05,AOI_48,0
101,TOI_05,AOI_28,0
101,TOI_05,AOI_85,0
101,TOI_05,AOI_37,0
101,TOI_05,AOI_76,0
101,TOI_05,AOI_15,0
101,TOI_05,AOI_90,0
101,TOI_05,AOI_68,0
101,TOI_05,AOI_43,0
101,TOI_05,AOI_22,0
101,TOI_05,AOI_72,0
101,TOI_05,AOI_67,0
101,TOI_05,AOI_21,0
101,TOI_05,AOI_67,0
101,TOI_05,AOI_61,0
101,TOI_05,AOI_86,0
101,TOI_05,AOI_36,0
101,TOI_05,AOI_49,0
101,TOI_05,AOI_52,0
101,TOI_05,AOI_70,0
101,TOI_05,AOI_34,0
101,TOI_05,AOI_29,0
101,TOI_05,AOI_91,0
101,TOI_05,AOI_60,0
101,TOI_05,AOI_71,0
101,TOI_05,AOI_41,0
101,TOI_05,AOI_67,0
101,TOI_05,AOI_100,0
101,TOI_05,AOI_53,0
101,TOI_05,AOI_25,0
101,TOI_05,AOI_87,0
101,TOI_05,AOI_52,0
101,TOI_05,AOI_42,0
101,TOI_05,AOI_19,0
101,TOI_05,AOI_10,0
101,TOI_05,AOI_21,0
101,TOI_05,AOI_62,0
101,TOI_05,AOI_22,0
101,TOI_05,AOI_68,0
101,TOI_05,AOI_03,0
101,TOI_05,AOI_26,0
101,TOI_05,AOI_39,0
101,TOI_05,AOI_82,0
101,TOI_05,AOI_59,0
101,TOI_05,AOI_37,0
101,TOI_05,AOI_93,0
101,TOI_05,AOI_55,0
101,TOI_05,AOI_10,0
101,TOI_05,AOI_71,0
101,TOI_05,AOI_82,0
101,TOI_05,AOI_44,0
101,TOI_05,AOI_54,0
101,TOI_05,AOI_22,0
101,TOI_05,AOI_58,0
101,TOI_05,AOI_63,0
101,TOI_05,AOI_63,0
101,TOI_05,AOI_86,0
101,TOI_06,AOI_56,0
101,TOI_06,AOI_45,0
101,TOI_06,AOI_23,0
101,TOI_06,AOI_63,0
101,TOI_06,AOI_75,0
101,TOI_06,AOI_20,0
101,TOI_06,AOI_15,0
101,TOI_06,AOI_65,0
101,TOI_06,AOI_90,0
101,TOI_06,AOI_67,0
101,TOI_06,AOI_42,0
101,TOI_06,AOI_29,0
101,TOI_06,AOI_53,0
101,TOI_06,AOI_02,0
101,TOI_06,AOI_44,0
101,TOI_06,AOI_03,0
101,TOI_06,AOI_93,0
101,TOI_06,AOI_70,0
101,TOI_06,AOI_67,0
101,TOI_06,AOI_93,0
101,TOI_06,AOI_06,0
101,TOI_06,AOI_08,0
101,TOI_06,AOI_83,0
101,TOI_06,AOI_22,0
101,TOI_06,AOI_86,0
101,TOI_06,AOI_93,0
101,TOI_06,AOI_31,0
101,TOI_06,AOI_54,0
101,TOI_06,AOI_46,0
101,TOI_06,AOI_34,0
101,TOI_06,AOI_25,0
101,TOI_06,AOI_40,0
101,TOI_06,AOI_46,0
101,TOI_06,AOI_44,0
101,TOI_06,AOI_49,0
101,TOI_06,AOI_94,0
101,TOI_06,AOI_73,0
101,TOI_06,AOI_100,0
101,TOI_06,AOI_48,0
101,TOI_06,AOI_35,0
101,TOI_06,AOI_35,0
101,TOI_06,AOI_17,0
101,TOI_06,AOI_73,0
101,TOI_06,AOI_66,0
101,TOI_06,AOI_77,0
101,TOI_06,AOI_86,0
101,TOI_06,AOI_01,0
101,TOI_06,AOI_32,0
101,TOI_06,AOI_60,0
101,TOI_06,AOI_31,0
101,TOI_06,AOI_66,0
101,TOI_06,AOI_65,0
101,TOI_06,AOI_97,0
101,TOI_06,AOI_06,0
101,TOI_06,AOI_85,0
101,TOI_06,AOI_87,0
101,TOI_06,AOI_45,0
101,TOI_06,AOI_35,0
101,TOI_06,AOI_32,0
101,TOI_06,AOI_96,0
101,TOI_06,AOI_91,0
101,TOI_06,AOI_09,0
101,TOI_06,AOI_49,0
101,TOI_06,AOI_100,0
101,TOI_06,AOI_09,0
101,TOI_06,AOI_53,0
101,TOI_06,AOI_22,0
101,TOI_06,AOI_99,0
101,TOI_06,AOI_64,0
101,TOI_06,AOI_48,0
101,TOI_06,AOI_05,0
101,TOI_06,AOI_50,0
101,TOI_06,AOI_14,0
101,TOI_06,AOI_74,0
101,TOI_07,AOI_56,0
101,TOI_07,AOI_12,0
101,TOI_07,AOI_24,0
101,TOI_07,AOI_24,0
101,TOI_07,AOI_75,0
101,TOI_07,AOI_53,0
101,TOI_07,AOI_85,0
101,TOI_07,AOI_02,0
101,TOI_07,AOI_13,0
101,TOI_07,AOI_11,0
101,TOI_07,AOI_63,0
101,TOI_07,AOI_77,0
101,TOI_07,AOI_59,0
101,TOI_07,AOI_62,0
101,TOI_07,AOI_09,0
101,TOI_07,AOI_73,0
101,TOI_07,AOI_13,0
101,TOI_07,AOI_47,0
101,TOI_07,AOI_64,0
101,TOI_07,AOI_53,0
101,TOI_07,AOI_77,0
101,TOI_07,AOI_21,0
101,TOI_07,AOI_17,0
101,TOI_07,AOI_26,0
101,TOI_07,AOI_13,0
101,TOI_07,AOI_99,0
101,TOI_07,AOI_77,0
101,TOI_07,AOI_61,0
101,TOI_07,AOI_71,0
101,TOI_07,AOI_71,0
101,TOI_07,AOI_38,0
101,TOI_07,AOI_13,0
101,TOI_07,AOI_67,0
101,TOI_07,AOI_41,0
101,TOI_07,AOI_80,0
101,TOI_07,AOI_88,0
101,TOI_07,AOI_71,0
101,TOI_07,AOI_05,0
101,TOI_07,AOI_68,0
101,TOI_07,AOI_60,0
101,TOI_07,AOI_42,0
101,TOI_07,AOI_38,0
101,TOI_07,AOI_98,0
101,TOI_07,AOI_48,0
101,TOI_07,AOI_80,0
101,TOI_07,AOI_17,0
101,TOI_07,AOI_92,0
101,TOI_07,AOI_81,0
101,TOI_07,AOI_36,0
101,TOI_07,AOI_50,0
101,TOI_07,AOI_27,0
101,TOI_07,AOI_45,0
101,TOI_07,AOI_11,0
101,TOI_07,AOI_93,0
101,TOI_07,AOI_86,0
101,TOI_07,AOI_11,0
101,TOI_07,AOI_03,0
101,TOI_07,AOI_89,0
101,TOI_07,AOI_73,0
101,TOI_07,AOI_09,0
101,TOI_07,AOI_97,0
101,TOI_07,AOI_78,0
101,TOI_07,AOI_63,0
101,TOI_07,AOI_81,0
101,TOI_07,AOI_38,0
101,TOI_07,AOI_59,0
101,TOI_07,AOI_35,0
101,TOI_07,AOI_60,0
101,TOI_07,AOI_42,0
101,TOI_07,AOI_10,0
101,TOI_07,AOI_52,0
101,TOI_07,AOI_60,0
101,TOI_07,AOI_38,0
101,TOI_07,AOI_35,0
101,TOI_07,AOI_98,0
101,TOI_07,AOI_03,0
101,TOI_07,AOI_59,0
101,TOI_07,AOI_20,0
101,TOI_07,AOI_65,0
101,TOI_07,AOI_95,0
101,TOI_07,AOI_69,0
101,TOI_07,AOI_55,0
101,TOI_07,AOI_45,0
101,TOI_07,AOI_52,0
101,TOI_07,AOI_73,0
101,TOI_07,AOI_56,0
101,TOI_07,AOI_49,0
101,TOI_07,AOI_95,0
101,TOI_07,AOI_76,0
101,TOI_07,AOI_45,0
101,TOI_07,AOI_53,0
101,TOI_07,AOI_35,0
101,TOI_07,AOI_80,0
101,TOI_07,AOI_52,0
101,TOI_07,AOI_23,0
101,TOI_07,AOI_17,0
101,TOI_07,AOI_36,0
101,TOI_07,AOI_28,0
101,TOI_07,AOI_50,0
101,TOI_07,AOI_73,0
101,TOI_07,AOI_44,0
101,TOI_07,AOI_82,0
101,TOI_07,AOI_10,0
101,TOI_07,AOI_86,0
101,TOI_07,AOI_52,0
101,TOI_07,AOI_89,0
101,TOI_07,AOI_84,0
101,TOI_07,AOI_55,0
101,TOI_07,AOI_82,0
101,TOI_07,AOI_56,0
101,TOI_07,AOI_39,0
101,TOI_07,AOI_90,0
101,TOI_07,AOI_88,0
101,TOI_07,AOI_31,0
101,TOI_07,AOI_60,0
101,TOI_07,AOI_48,0
101,TOI_07,AOI_20,0
101,TOI_07,AOI_57,0
101,TOI_07,AOI_35,0
101,TOI_07,AOI_29,0
101,TOI_07,AOI_10,0
101,TOI_07,AOI_24,0
101,TOI_07,AOI_51,0
101,TOI_07,AOI_02,0
101,TOI_07,AOI_93,0
101,TOI_07,AOI_43,0
101,TOI_07,AOI_30,0
101,TOI_07,AOI_50,0
101,TOI_07,AOI_89,0
101,TOI_07,AOI_03,0
101,TOI_07,AOI_38,0
101,TOI_08,AOI_73,0
101,TOI_08,AOI_67,0
101,TOI_08,AOI_34,0
101,TOI_08,AOI_02,0
101,TOI_08,AOI_19,0
101,TOI_08,AOI_54,0
101,TOI_08,AOI_93,0
101,TOI_08,AOI_63,0
101,TOI_08,AOI_07,0
101,TOI_08,AOI_35,0
101,TOI_08,AOI_68,0
101,TOI_08,AOI_34,0
101,TOI_08,AOI_27,0
101,TOI_08,AOI_49,0
101,TOI_08,AOI_82,0
101,TOI_08,AOI_03,0
101,TOI_08,AOI_11,0
101,TOI_08,AOI_24,0
101,TOI_08,AOI_25,0
101,TOI_08,AOI_57,0
101,TOI_08,AOI_64,0
101,TOI_08,AOI_14,0
101,TOI_08,AOI_18,0
101,TOI_08,AOI_36,0
101,TOI_08,AOI_58,0
101,TOI_08,AOI_83,0
101,TOI_08,AOI_41,0
101,TOI_08,AOI_19,0
101,TOI_08,AOI_72,0
101,TOI_08,AOI_44,0
101,TOI_08,AOI_02,0
101,TOI_08,AOI_17,0
101,TOI_08,AOI_95,0
101,TOI_08,AOI_04,0
101,TOI_08,AOI_95,0
101,TOI_08,AOI_20,0
101,TOI_08,AOI_34,0
101,TOI_08,AOI_55,0
101,TOI_08,AOI_34,0
101,TOI_08,AOI_63,0
101,TOI_08,AOI_21,0
101,TOI_08,AOI_34,0
101,TOI_08,AOI_29,0
101,TOI_08,AOI_70,0
101,TOI_08,AOI_04,0
101,TOI_08,AOI_81,0
101,TOI_08,AOI_48,0
101,TOI_08,AOI_90,0
101,TOI_08,AOI_47,0
101,TOI_08,AOI_28,0
101,TOI_08,AOI_46,0
101,TOI_08,AOI_47,0
101,TOI_08,AOI_17,0
101,TOI_08,AOI_71,0
101,TOI_08,AOI_11,0
101,TOI_08,AOI_26,0
101,TOI_08,AOI_24,0
101,TOI_08,AOI_88,0
101,TOI_08,AOI_23,0
101,TOI_08,AOI_94,0
101,TOI_08,AOI_01,0
101,TOI_08,AOI_15,0
101,TOI_08,AOI_77,0
101,TOI_08,AOI_78,0
101,TOI_08,AOI_68,0
101,TOI_08,AOI_11,0
101,TOI_08,AOI_17,0
101,TOI_08,AOI_28,0
101,TOI_08,AOI_74,0
101,TOI_08,AOI_59,0
101,TOI_08,AOI_44,0
101,TOI_08,AOI_34,0
101,TOI_08,AOI_66,0
101,TOI_08,AOI_49,0
101,TOI_08,AOI_33,0
101,TOI_08,AOI_39,0
101,TOI_08,AOI_57,0
101,TOI_08,AOI_46,0
101,TOI_08,AOI_21,0
101,TOI_08,AOI_37,0
101,TOI_08,AOI_08,0
101,TOI_08,AOI_80,0
101,TOI_08,AOI_81,0
101,TOI_08,AOI_100,0
101,TOI_08,AOI_56,0
101,TOI_08,AOI_36,0
101,TOI_08,AOI_13,0
101,TOI_08,AOI_92,0
101,TOI_08,AOI_99,0
101,TOI_08,AOI_93,0
101,TOI_08,AOI_100,0
101,TOI_08,AOI_49,0
101,TOI_08,AOI_61,0
101,TOI_08,AOI_95,0
101,TOI_08,AOI_04,0
101,TOI_08,AOI_34,0
101,TOI_08,AOI_11,0
101,TOI_08,AOI_53,0
101,TOI_08,AOI_87,0
101,TOI_08,AOI_23,0
101,TOI_08,AOI_11,0
101,TOI_08,AOI_21,0
101,TOI_08,AOI_59,0
101,TOI_08,AOI_88,0
101,TOI_08,AOI_93,0
101,TOI_08,AOI_28,0
101,TOI_08,AOI_51,0
101,TOI_08,AOI_04,0
101,TOI_08,AOI_89,0
101,TOI_08,AOI_03,0
101,TOI_08,AOI_05,0
101,TOI_08,AOI_44,0
101,TOI_09,AOI_02,0
101,TOI_09,AOI_80,0
101,TOI_09,AOI_93,0
101,TOI_09,AOI_11,0
101,TOI_09,AOI_07,0
101,TOI_09,AOI_97,0
101,TOI_09,AOI_90,0
101,TOI_09,AOI_24,0
101,TOI_09,AOI_85,0
101,TOI_09,AOI_60,0
101,TOI_09,AOI_91,0
101,TOI_09,AOI_77,0
101,TOI_09,AOI_60,0
101,TOI_09,AOI_98,0
101,TOI_09,AOI_95,0
101,TOI_09,AOI_13,0
101,TOI_09,AOI_15,0
101,TOI_09,AOI_77,0
101,TOI_09,AOI_34,0
101,TOI_09,AOI_22,0
101,TOI_09,AOI_56,0
101,TOI_09,AOI_45,0
101,TOI_09,AOI_63,0
101,TOI_09,AOI_10,0
101,TOI_09,AOI_45,0
101,TOI_09,AOI_92,0
101,TOI_09,AOI_19,0
101,TOI_09,AOI_42,0
101,TOI_09,AOI_34,0
101,TOI_09,AOI_96,0
101,TOI_09,AOI_34,0
101,TOI_09,AOI_96,0
101,TOI_09,AOI_15,0
101,TOI_09,AOI_34,0
101,TOI_09,AOI_65,0
101,TOI_09,AOI_08,0
101,TOI_09,AOI_21,0
101,TOI_09,AOI_16,0
101,TOI_09,AOI_88,0
101,TOI_09,AOI_71,0
101,TOI_09,AOI_77,0
101,TOI_09,AOI_15,0
101,TOI_09,AOI_41,0
101,TOI_09,AOI_03,0
101,TOI_09,AOI_84,0
101,TOI_09,AOI_53,0
101,TOI_09,AOI_59,0
101,TOI_09,AOI_97,0
101,TOI_09,AOI_92,0
101,TOI_09,AOI_24,0
101,TOI_09,AOI_21,0
101,TOI_09,AOI_83,0
101,TOI_09,AOI_72,0
101,TOI_09,AOI_70,0
101,TOI_09,AOI_11,0
101,TOI_09,AOI_52,0
101,TOI_09,AOI_71,0
101,TOI_09,AOI_06,0
101,TOI_09,AOI_07,0
101,TOI_09,AOI_66,0
101,TOI_09,AOI_35,0
101,TOI_09,AOI_85,0
101,TOI_09,AOI_72,0
101,TOI_09,AOI_43,0
101,TOI_09,AOI_78,0
101,TOI_09,AOI_85,0
101,TOI_09,AOI_89,0
101,TOI_09,AOI_12,0
101,TOI_10,AOI_96,0
101,TOI_10,AOI_43,0
101,TOI_10,AOI_01,0
101,TOI_10,AOI_55,0
101,TOI_10,AOI_47,0
101,TOI_10,AOI_69,0
101,TOI_10,AOI_79,0
101,TOI_10,AOI_69,0
101,TOI_10,AOI_81,0
101,TOI_10,AOI_18,0
101,TOI_10,AOI_43,0
101,TOI_10,AOI_36,0
101,TOI_10,AOI_57,0
101,TOI_10,AOI_75,0
101,TOI_10,AOI_95,0
101,TOI_10,AOI_60,0
101,TOI_10,AOI_18,0
101,TOI_10,AOI_82,0
101,TOI_10,AOI_93,0
101,TOI_10,AOI_27,0
101,TOI_10,AOI_86,0
101,TOI_10,AOI_97,0
101,TOI_10,AOI_06,0
101,TOI_10,AOI_72,0
101,TOI_10,AOI_87,0
101,TOI_10,AOI_69,0
101,TOI_10,AOI_26,0
101,TOI_10,AOI_37,0
101,TOI_10,AOI_07,0
101,TOI_10,AOI_37,0
101,TOI_10,AOI_20,0
101,TOI_10,AOI_12,0
101,TOI_10,AOI_54,0
101,TOI_10,AOI_08,0
101,TOI_10,AOI_26,0
101,TOI_10,AOI_09,0
101,TOI_10,AOI_73,0
101,TOI_10,AOI_69,0
101,TOI_10,AOI_89,0
101,TOI_10,AOI_92,0
101,TOI_10,AOI_50,0
101,TOI_10,AOI_03,0
101,TOI_10,AOI_70,0
101,TOI_10,AOI_37,0
101,TOI_10,AOI_35,0
101,TOI_10,AOI_42,0
101,TOI_10,AOI_06,0
101,TOI_10,AOI_66,0
101,TOI_10,AOI_40,0
101,TOI_10,AOI_59,0
101,TOI_10,AOI_38,0
101,TOI_10,AOI_46,0
101,TOI_10,AOI_74,0
101,TOI_10,AOI_99,0
101,TOI_10,AOI_23,0
101,TOI_10,AOI_71,0
101,TOI_10,AOI_67,0
101,TOI_10,AOI_84,0
101,TOI_10,AOI_12,0
101,TOI_10,AOI_55,0
101,TOI_10,AOI_63,0
101,TOI_10,AOI_58,0
101,TOI_10,AOI_47,0
101,TOI_10,AOI_14,0
101,TOI_10,AOI_44,0
101,TOI_10,AOI_86,0
101,TOI_10,AOI_14,0
101,TOI_10,AOI_54,0
101,TOI_10,AOI_65,0
101,TOI_10,AOI_37,0
101,TOI_10,AOI_50,0
101,TOI_10,AOI_53,0
101,TOI_10,AOI_31,0
101,TOI_10,AOI_26,0
101,TOI_10,AOI_53,0
101,TOI_10,AOI_32,0
101,TOI_10,AOI_76,0
101,TOI_10,AOI_87,0
101,TOI_10,AOI_78,0
101,TOI_10,AOI_60,0
101,TOI_10,AOI_74,0
101,TOI_10,AOI_14,0
101,TOI_10,AOI_05,0
101,TOI_10,AOI_65,0
101,TOI_10,AOI_100,0
101,TOI_10,AOI_85,0
101,TOI_10,AOI_53,0
101,TOI_10,AOI_43,0
102,TOI_01,AOI_03,0
102,TOI_01,AOI_94,0
102,TOI_01,AOI_98,0
102,TOI_01,AOI_94,0
102,TOI_01,AOI_15,0
102,TOI_01,AOI_16,0
102,TOI_01,AOI_05,0
102,TOI_01,AOI_14,0
102,TOI_01,AOI_03,0
102,TOI_01,AOI_38,0
102,TOI_01,AOI_14,0
102,TOI_01,AOI_100,0
102,TOI_01,AOI_12,0
102,TOI_01,AOI_66,0
102,TOI_01,AOI_51,0
102,TOI_01,AOI_66,0
102,TOI_01,AOI_85,0
102,TOI_01,AOI_70,0
102,TOI_01,AOI_96,0
102,TOI_01,AOI_71,0
102,TOI_01,AOI_72,0
102,TOI_01,AOI_30,0
102,TOI_01,AOI_10,0
102,TOI_01,AOI_56,0
102,TOI_01,AOI_52,0
102,TOI_01,AOI_75,0
102,TOI_01,AOI_07,0
102,TOI_01,AOI_11,0
102,TOI_01,AOI_20,0
102,TOI_01,AOI_65,0
102,TOI_01,AOI_93,0
102,TOI_01,AOI_75,0
102,TOI_01,AOI_24,0
102,TOI_01,AOI_95,0
102,TOI_01,AOI_34,0
102,TOI_01,AOI_23,0
102,TOI_01,AOI_15,0
102,TOI_01,AOI_33,0
102,TOI_01,AOI_71,0
102,TOI_01,AOI_83,0
102,TOI_01,AOI_74,0
102,TOI_01,AOI_07,0
102,TOI_01,AOI_12,0
102,TOI_02,AOI_14,0
102,TOI_02,AOI_01,0
102,TOI_02,AOI_93,0
102,TOI_02,AOI_05,0
102,TOI_02,AOI_73,0
102,TOI_02,AOI_89,0
102,TOI_02,AOI_34,0
102,TOI_02,AOI_93,0
102,TOI_02,AOI_05,0
102,TOI_02,AOI_82,0
102,TOI_02,AOI_76,0
102,TOI_02,AOI_99,0
102,TOI_02,AOI_69,0
102,TOI_02,AOI_86,0
102,TOI_02,AOI_98,0
102,TOI_02,AOI_36,0
102,TOI_02,AOI_45,0
102,TOI_02,AOI_39,0
102,TOI_02,AOI_90,0
102,TOI_02,AOI_36,0
102,TOI_02,AOI_75,0
102,TOI_02,AOI_18,0
102,TOI_02,AOI_42,0
102,TOI_02,AOI_84,0
102,TOI_02,AOI_25,0
102,TOI_02,AOI_87,0
102,TOI_02,AOI_65,0
102,TOI_02,AOI_18,0
102,TOI_02,AOI_95,0
102,TOI_02,AOI_89,0
102,TOI_02,AOI_41,0
102,TOI_02,AOI_91,0
102,TOI_03,AOI_98,0
102,TOI_03,AOI_40,0
102,TOI_03,AOI_89,0
102,TOI_03,AOI_59,0
102,TOI_03,AOI_26,0
102,TOI_03,AOI_62,0
102,TOI_03,AOI_39,0
102,TOI_03,AOI_33,0
102,TOI_03,AOI_21,0
102,TOI_03,AOI_72,0
102,TOI_03,AOI_06,0
102,TOI_03,AOI_09,0
102,TOI_03,AOI_22,0
102,TOI_03,AOI_18,0
102,TOI_03,AOI_51,0
102,TOI_03,AOI_53,0
102,TOI_03,AOI_79,0
102,TOI_03,AOI_58,0
102,TOI_03,AOI_95,0
102,TOI_03,AOI_51,0
102,TOI_03,AOI_27,0
102,TOI_03,AOI_26,0
102,TOI_03,AOI_70,0
102,TOI_03,AOI_49,0
102,TOI_03,AOI_62,0
102,TOI_03,AOI_63,0
102,TOI_03,AOI_73,0
102,TOI_03,AOI_99,0
102,TOI_03,AOI_61,0
102,TOI_03,AOI_56,0
102,TOI_03,AOI_43,0
102,TOI_03,AOI_30,0
102,TOI_03,AOI_84,0
102,TOI_04,AOI_62,0
102,TOI_04,AOI_53,0
102,TOI_04,AOI_07,0
102,TOI_04,AOI_18,0
102,TOI_04,AOI_41,0
102,TOI_04,AOI_53,0
102,TOI_04,AOI_85,0
102,TOI_04,AOI_23,0
102,TOI_04,AOI_27,0
102,TOI_04,AOI_76,0
102,TOI_04,AOI_04,0
102,TOI_04,AOI_17,0
102,TOI_04,AOI_52,0
102,TOI_04,AOI_41,0
102,TOI_04,AOI_55,0
102,TOI_04,AOI_88,0
102,TOI_04,AOI_09,0
102,TOI_04,AOI_35,0
102,TOI_04,AOI_35,0
102,TOI_04,AOI_67,0
102,TOI_04,AOI_45,0
102,TOI_04,AOI_87,0
102,TOI_04,AOI_14,0
102,TOI_04,AOI_100,0
102,TOI_04,AOI_60,0
102,TOI_04,AOI_13,0
102,TOI_05,AOI_75,0
102,TOI_05,AOI_92,0
102,TOI_05,AOI_37,0
102,TOI_05,AOI_67,0
102,TOI_05,AOI_40,0
102,TOI_05,AOI_41,0
102,TOI_05,AOI_41,0
102,TOI_05,AOI_53,0
102,TOI_05,AOI_33,0
102,TOI_05,AOI_63,0
102,TOI_05,AOI_60,0
102,TOI_05,AOI_70,0
102,TOI_05,AOI_75,0
102,TOI_05,AOI_61,0
102,TOI_05,AOI_39,0
102,TOI_05,AOI_01,0
102,TOI_05,AOI_97,0
102,TOI_05,AOI_01,0
102,TOI_05,AOI_52,0
102,TOI_05,AOI_22,0
102,TOI_05,AOI_34,0
102,TOI_05,AOI_82,0
102,TOI_05,AOI_100,0
102,TOI_05,AOI_17,0
102,TOI_05,AOI_66,0
102,TOI_05,AOI_03,0
102,TOI_05,AOI_51,0
102,TOI_05,AOI_71,0
102,TOI_05,AOI_19,0
102,TOI_05,AOI_20,0
102,TOI_05,AOI_72,0
102,TOI_05,AOI_19,0
102,TOI_05,AOI_93,0
102,TOI_05,AOI_15,0
102,TOI_05,AOI_11,0
102,TOI_05,AOI_77,0
102,TOI_05,AOI_48,0
102,TOI_05,AOI_32,0
102,TOI_05,AOI_62,0
102,TOI_05,AOI_94,0
102,TOI_05,AOI_47,0
102,TOI_05,AOI_02,0
102,TOI_05,AOI_02,0
102,TOI_05,AOI_20,0
102,TOI_05,AOI_12,0
102,TOI_05,AOI_83,0
102,TOI_05,AOI_44,0
102,TOI_05,AOI_09,0
102,TOI_05,AOI_44,0
102,TOI_05,AOI_18,0
102,TOI_05,AOI_47,0
102,TOI_05,AOI_64,0
102,TOI_05,AOI_84,0
102,TOI_05,AOI_100,0
102,TOI_05,AOI_99,0
102,TOI_05,AOI_59,0
102,TOI_05,AOI_68,0
102,TOI_05,AOI_91,0
102,TOI_05,AOI_76,0
102,TOI_05,AOI_52,0
102,TOI_05,AOI_42,0
102,TOI_05,AOI_36,0
102,TOI_05,AOI_30,0
102,TOI_05,AOI_77,0
102,TOI_05,AOI_99,0
102,TOI_05,AOI_56,0
102,TOI_05,AOI_45,0
102,TOI_05,AOI_94,0
102,TOI_06,AOI_71,0
102,TOI_06,AOI_95,0
102,TOI_06,AOI_05,0
102,TOI_06,AOI_25,0
102,TOI_06,AOI_70,0
102,TOI_06,AOI_69,0
102,TOI_06,AOI_16,0
102,TOI_06,AOI_91,0
102,TOI_06,AOI_93,0
102,TOI_06,AOI_86,0
102,TOI_06,AOI_71,0
102,TOI_06,AOI_78,0
102,TOI_06,AOI_30,0
102,TOI_06,AOI_94,0
102,TOI_06,AOI_55,0
102,TOI_06,AOI_44,0
102,TOI_06,AOI_47,0
102,TOI_06,AOI_67,0
102,TOI_06,AOI_24,0
102,TOI_06,AOI_57,0
102,TOI_06,AOI_38,0
102,TOI_06,AOI_01,0
102,TOI_06,AOI_92,0
102,TOI_06,AOI_78,0
102,TOI_06,AOI_15,0
102,TOI_06,AOI_03,0
102,TOI_06,AOI_45,0
102,TOI_06,AOI_85,0
102,TOI_06,AOI_22,0
102,TOI_06,AOI_46,0
102,TOI_06,AOI_43,0
102,TOI_06,AOI_46,0
102,TOI_06,AOI_23,0
102,TOI_06,AOI_92,0
102,TOI_06,AOI_31,0
102,TOI_06,AOI_31,0
102,TOI_06,AOI_44,0
102,TOI_06,AOI_17,0
102,TOI_06,AOI_01,0
102,TOI_06,AOI_23,0
102,TOI_06,AOI_82,0
102,TOI_06,AOI_79,0
102,TOI_06,AOI_30,0
102,TOI_06,AOI_39,0
102,TOI_06,AOI_59,0
102,TOI_06,AOI_01,0
102,TOI_06,AOI_83,0
102,TOI_06,AOI_11,0
102,TOI_06,AOI_38,0
102,TOI_07,AOI_42,0
102,TOI_07,AOI_14,0
102,TOI_07,AOI_86,0
102,TOI_07,AOI_01,0
102,TOI_07,AOI_07,0
102,TOI_07,AOI_26,0
102,TOI_07,AOI_52,0
102,TOI_07,AOI_45,0
102,TOI_07,AOI_71,0
102,TOI_07,AOI_10,0
102,TOI_07,AOI_88,0
102,TOI_07,AOI_23,0
102,TOI_07,AOI_84,0
102,TOI_07,AOI_15,0
102,TOI_07,AOI_95,0
102,TOI_07,AOI_15,0
102,TOI_07,AOI_97,0
